reply_id,hateful_tweet_id,counter_hate_id,Q1,Q2,Q3,Q4
356959762291752961,356955215330672640,356959692909584384,1.0,,,0.0
356958159094558720,356955215330672640,356958019805908992,1.0,,,0.0
571305583866982401,571304662441308160,571305211563798528,0.0,0.0,1.0,
486618363993792512,486617540744196096,486618290606080000,0.0,0.0,0.0,
579804354359726081,579798718171504640,579804149614653440,0.0,0.0,0.0,
510653639766323200,510640084497203200,510653425198321664,0.0,0.0,1.0,
501219709074026497,501218876114599936,501218957609943040,1.0,,,0.0
1515823902936780802,1515822368068931584,1515822960661221390,1.0,,,0.0
349951054726701056,349778093088587776,349795197636448256,1.0,,,0.0
479873531379847168,479870315539869696,479873111458729984,1.0,,,0.0
479873519778402305,479870315539869696,479873111458729984,1.0,,,0.0
402159066593910784,402158764272680960,402158878043160576,0.0,0.0,1.0,
499362286478172161,499358184406917120,499362061420621824,1.0,,,0.0
1434868189155020805,1434708922309517312,1434719470900162565,0.0,1.0,0.0,
1376547841397645319,1376344139906813958,1376547443177840641,0.0,1.0,0.0,
1543988199386746882,1543987781369831424,1543988020931661824,0.0,1.0,1.0,
1167144721417953280,1167001504039014400,1167143608669134850,0.0,0.0,0.0,
1404075422556504066,1403906032733245440,1403997134454677504,1.0,,,0.0
1514673107017027592,1514491852468236290,1514492336448933890,1.0,,,1.0
1514495765799919620,1514491852468236290,1514492336448933890,0.0,1.0,0.0,
1514678445355278351,1514675268996280324,1514676592752177160,0.0,0.0,0.0,
1317222497155076096,1317198376094425088,1317217649785438209,0.0,1.0,1.0,
1317219201677848577,1317198376094425088,1317203939415252993,0.0,1.0,0.0,
1457836682443624448,1457814471552876545,1457817759874641920,0.0,1.0,0.0,
1317162903229825025,1317130762282565633,1317132131349504001,1.0,,,1.0
1515611979922169862,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515609582600658950,1514951594189668356,1515257125290844160,0.0,0.0,0.0,
1515595440309383172,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515474719574827015,1514951594189668356,1515257125290844160,0.0,0.0,0.0,
1515407920686587906,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515403534438699016,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515347599888375816,1514951594189668356,1515035368084709381,0.0,0.0,1.0,
1515346988233113600,1514951594189668356,1515253642089086980,0.0,0.0,0.0,
1515243993650855936,1514951594189668356,1514998015639138309,0.0,1.0,1.0,
1515224433736269824,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515212747646119939,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515199234177482761,1514951594189668356,1514998015639138309,0.0,1.0,1.0,
1515193507291488269,1514951594189668356,1514998015639138309,1.0,,,0.0
1515185290859761671,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515113101372403715,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515092952351182848,1514951594189668356,1514998015639138309,0.0,1.0,1.0,
1515084423259168776,1514951594189668356,1514998015639138309,1.0,,,0.0
1515080652080795650,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515056996386586629,1514951594189668356,1515035368084709381,0.0,0.0,0.0,
1515055411782729741,1514951594189668356,1515035368084709381,0.0,0.0,1.0,
1515054767126597637,1514951594189668356,1514998015639138309,1.0,,,0.0
1515054295288324105,1514951594189668356,1515035368084709381,1.0,,,0.0
1515049646565076992,1514951594189668356,1515035368084709381,0.0,0.0,0.0,
1515042346890678281,1514951594189668356,1515035368084709381,0.0,0.0,1.0,
1515041965942792193,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515039513990639621,1514951594189668356,1515035368084709381,0.0,0.0,0.0,
1515031218089349126,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515029653358100480,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515029571288150022,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515028427102994445,1514951594189668356,1514958445249810434,0.0,0.0,1.0,
1515025461834825730,1514951594189668356,1514958445249810434,0.0,0.0,0.0,
1515024640393064464,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515024432762396676,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515022882379911171,1514951594189668356,1514958445249810434,1.0,,,1.0
1515022168047898628,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515020431161495553,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515020230891913217,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515018681935347717,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515018311364399108,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515017552027660297,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515016130099924994,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515015890785476614,1514951594189668356,1514998015639138309,1.0,,,0.0
1515015768596959236,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515015759369490440,1514951594189668356,1514958445249810434,0.0,0.0,0.0,
1515015428640317456,1514951594189668356,1514998015639138309,1.0,,,0.0
1515014924292005894,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515014864997130242,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515013509876269060,1514951594189668356,1514998015639138309,1.0,,,0.0
1515013359288078342,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515013214425305099,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515013057206013963,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515012653948841989,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515011596476690432,1514951594189668356,1514998015639138309,1.0,,,0.0
1515011464863563777,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515010816738836481,1514951594189668356,1514958445249810434,0.0,0.0,0.0,
1515010242555351045,1514951594189668356,1514998015639138309,1.0,,,0.0
1515009604488466432,1514951594189668356,1514998015639138309,1.0,,,0.0
1515009165332205577,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515008923245457408,1514951594189668356,1514998015639138309,1.0,,,0.0
1515008916798820352,1514951594189668356,1514998015639138309,1.0,,,1.0
1515008524392321027,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515008268543873031,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515008066802040838,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515007982966349827,1514951594189668356,1514998015639138309,1.0,,,0.0
1515007724672761857,1514951594189668356,1514998015639138309,1.0,,,0.0
1515007381117317133,1514951594189668356,1514958445249810434,0.0,0.0,0.0,
1515007211180806144,1514951594189668356,1514998015639138309,1.0,,,1.0
1515007196840484880,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515006001988132867,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515005499044999173,1514951594189668356,1514998015639138309,1.0,,,0.0
1515005425145495555,1514951594189668356,1514958445249810434,0.0,1.0,0.0,
1515005345353109509,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515005143242227719,1514951594189668356,1514958445249810434,1.0,,,1.0
1515004877218451465,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515004467854389259,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515003802922979340,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515002951340859399,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515002675838005253,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515002229677338638,1514951594189668356,1514998015639138309,1.0,,,0.0
1515002118918311939,1514951594189668356,1514980685664169986,1.0,,,1.0
1515001898880933897,1514951594189668356,1514983169812017155,1.0,,,1.0
1515001824360775684,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515001657091887108,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1515001503366492163,1514951594189668356,1514998015639138309,1.0,,,0.0
1515001342208757765,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515001300508942352,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1515001086456864774,1514951594189668356,1514998015639138309,1.0,,,0.0
1515000999416582149,1514951594189668356,1514998015639138309,1.0,,,0.0
1515000967628042245,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515000698076807168,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515000515708567555,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515000496494362635,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515000481763971081,1514951594189668356,1514998015639138309,0.0,0.0,0.0,
1515000438743093257,1514951594189668356,1514998015639138309,1.0,,,0.0
1515000267443482631,1514951594189668356,1514998015639138309,1.0,,,0.0
1515000179333779459,1514951594189668356,1514985899381112843,1.0,,,0.0
1515000092150882314,1514951594189668356,1514958445249810434,0.0,1.0,0.0,
1514999823677763594,1514951594189668356,1514998015639138309,1.0,,,0.0
1514999740383084551,1514951594189668356,1514998015639138309,1.0,,,0.0
1514999553908482054,1514951594189668356,1514998015639138309,1.0,,,0.0
1514999459083657230,1514951594189668356,1514998015639138309,0.0,0.0,1.0,
1514999347443814410,1514951594189668356,1514998015639138309,0.0,1.0,0.0,
1514999324337487883,1514951594189668356,1514998015639138309,1.0,,,0.0
1514999299704303625,1514951594189668356,1514998015639138309,1.0,,,0.0
1514999138911502348,1514951594189668356,1514998015639138309,1.0,,,1.0
1514998911743795208,1514951594189668356,1514998015639138309,1.0,,,0.0
1514998909227225093,1514951594189668356,1514998015639138309,1.0,,,0.0
1514998889912406018,1514951594189668356,1514998015639138309,1.0,,,0.0
1514998752414769166,1514951594189668356,1514958445249810434,1.0,,,0.0
1514998600509575174,1514951594189668356,1514998015639138309,1.0,,,0.0
1514998431017799682,1514951594189668356,1514998015639138309,1.0,,,0.0
1514997365232574464,1514951594189668356,1514983169812017155,0.0,0.0,0.0,
1514996145017303043,1514951594189668356,1514958445249810434,1.0,,,0.0
1514987030144561155,1514951594189668356,1514958445249810434,1.0,,,1.0
1514986532230344712,1514951594189668356,1514985899381112843,1.0,,,1.0
1514981702816485388,1514951594189668356,1514980374715281417,1.0,,,0.0
1514980175221514250,1514951594189668356,1514958445249810434,1.0,,,0.0
1514978557893750794,1514951594189668356,1514958445249810434,1.0,,,0.0
1514960108803051525,1514951594189668356,1514958445249810434,0.0,1.0,0.0,
1274201294060818432,1274200785442701312,1274201139781738503,1.0,,,0.0
1514990218214055947,1514981592250437649,1514990144935321600,0.0,0.0,0.0,
1365143440233750528,1364859644439592960,1365004873771663362,1.0,,,0.0
1529261759151972356,1527294142589456384,1527319248732688384,0.0,1.0,0.0,
1351446620819369988,1351327969671864326,1351446480796721153,1.0,,,1.0
1161032466385317888,1160689771284500480,1161027089107230721,1.0,,,0.0
1294594766076870656,1294555601331265537,1294594269542600705,1.0,,,1.0
1401947398654529539,1401903534594002945,1401944621022908416,1.0,,,0.0
593455079883046912,593451791355809792,593454400259100672,0.0,0.0,0.0,
1542966787389767684,1542964983616733184,1542966657043292164,1.0,,,0.0
1514006021424955404,1513880433905258504,1513880806946754562,0.0,1.0,0.0,
1513611349926064138,1513000277644824582,1513476134427664389,1.0,,,0.0
1513474775682850823,1513000277644824582,1513368739424706566,1.0,,,1.0
1513399062069919747,1513000277644824582,1513340142387351557,1.0,,,1.0
1405985146017353739,1405983166473641989,1405984375062372353,0.0,1.0,0.0,
1423074342209007619,1423071662262689796,1423071744261296129,0.0,0.0,0.0,
1423073051600637959,1423071662262689796,1423072376443506692,1.0,,,0.0
1318285452277927937,1318283860312981507,1318285201047506950,1.0,,,0.0
1466529922449506309,1466529721374502920,1466529840941580292,1.0,,,0.0
1394340424664461316,1394333827393327110,1394340096787292163,1.0,,,0.0
1394336142561062914,1394333827393327110,1394335811676561411,1.0,,,0.0
1394335777551749122,1394333827393327110,1394335532860145668,1.0,,,0.0
1483377920970211328,1483263630414123011,1483339313517670400,1.0,,,0.0
1518335654962339841,1518318866807541762,1518328484560482304,1.0,,,0.0
1518321755135299585,1518318866807541762,1518320200176787456,1.0,,,0.0
1501406805339119618,1501405105039589380,1501406016474390529,0.0,1.0,0.0,
1501325686459363331,1501324003318792192,1501325396838522881,0.0,1.0,0.0,
1437877899986669568,1437876279731163149,1437877714795466753,1.0,,,1.0
1504519873787011075,1504503503271923713,1504503674512744449,1.0,,,0.0
1166329234232463361,1166314073727762433,1166320465583005697,1.0,,,0.0
1166314420248530947,1166314073727762433,1166314312303927298,1.0,,,0.0
620182424018886656,620141493488062464,620181739319767040,1.0,,,0.0
1094295191568175105,1094241111789522946,1094262511078199297,1.0,,,1.0
1456604903254659077,1456594342206976000,1456603572506972170,0.0,1.0,0.0,
1527313101875716096,1527271246211186689,1527272621481635841,0.0,1.0,0.0,
351817717218680832,351777355368366080,351778911857815554,0.0,0.0,0.0,
1540903451764424707,1540831551138562049,1540888850792386562,1.0,,,0.0
1540902633736736768,1540831551138562049,1540888850792386562,1.0,,,0.0
1540890527612211200,1540831551138562049,1540888850792386562,0.0,0.0,1.0,
1420767626574303238,1420763357167202307,1420766163621933065,1.0,,,1.0
1420767198721757185,1420763357167202307,1420763902602797060,1.0,,,1.0
1360321690132230156,1360320905767976962,1360321630241759240,1.0,,,0.0
346874059671343104,346873497844326400,346873811683115008,1.0,,,0.0
1514800239483383811,1514799879490400257,1514800089461510146,0.0,1.0,0.0,
1228361566573203457,1228263677083738112,1228359242840780800,0.0,1.0,0.0,
1310959382654578691,1310958439741493248,1310959109777305602,1.0,,,0.0
1542641051176927235,1542533095701811202,1542626307556937728,0.0,1.0,0.0,
1419139353369063427,1418701957640843267,1418916294699663372,1.0,,,1.0
1418996494003179520,1418701957640843267,1418765456425500674,0.0,1.0,0.0,
1418979962313494533,1418701957640843267,1418706783816794117,0.0,0.0,0.0,
1418768599133605889,1418701957640843267,1418765456425500674,0.0,1.0,0.0,
1418749838930452484,1418701957640843267,1418733240634990595,1.0,,,0.0
1418748101683204097,1418701957640843267,1418733240634990595,0.0,0.0,0.0,
1418741887771586561,1418701957640843267,1418733240634990595,0.0,0.0,1.0,
1418736701174865920,1418701957640843267,1418733240634990595,0.0,0.0,1.0,
1418735079564595202,1418701957640843267,1418733240634990595,0.0,0.0,1.0,
1418715556962766853,1418701957640843267,1418706783816794117,0.0,0.0,0.0,
1494842361418903554,1494836090695413760,1494842140064505857,0.0,1.0,0.0,
1516230636218032130,1516192789842862085,1516230290737410062,0.0,1.0,0.0,
1463671146151399425,1463303119769681920,1463526859648421897,0.0,1.0,0.0,
1463647548552404995,1463303119769681920,1463526859648421897,0.0,0.0,1.0,
1543390108803555328,1543357944040914950,1543386224240590852,1.0,,,0.0
1541064640666697731,1541062453588623360,1541064222955692040,0.0,1.0,0.0,
1541064435502092291,1541062453588623360,1541064222955692040,0.0,1.0,0.0,
1542156607551078400,1542155553115631616,1542156181711761409,0.0,1.0,0.0,
1501015196860502018,1499532144623955972,1500454555472912390,0.0,1.0,1.0,
1501015114153017345,1499532144623955972,1500510221395013641,0.0,0.0,1.0,
1501013025603608576,1499532144623955972,1500454555472912390,1.0,,,0.0
943046085014118400,943001107529211904,943012384960057344,1.0,,,0.0
1119313320077455360,1119310074340462592,1119313057774047232,1.0,,,1.0
1466796456686219266,1435811626322587650,1436470271960129539,0.0,0.0,1.0,
1466795942749908993,1435811626322587650,1436470271960129539,0.0,0.0,1.0,
1466458252250689539,1435811626322587650,1436470271960129539,0.0,1.0,1.0,
1483714069177765892,1481674668096598019,1483579523555811328,0.0,0.0,0.0,
553537866199220224,553537194716303360,553537437319061504,0.0,0.0,0.0,
318199155984060416,318197930999808000,318198572329885697,1.0,,,1.0
1430339125677215747,1430306264047890434,1430308338605215746,0.0,1.0,0.0,
1518255402588246020,1518255026430431233,1518255104972845056,1.0,,,0.0
1325223176494850048,1325217183807516673,1325219366506532875,0.0,0.0,0.0,
1380413008065789954,1380412402496327680,1380412930844454913,0.0,1.0,1.0,
1380412996749508609,1380412402496327680,1380412930844454913,1.0,,,0.0
482762252315942912,482752196685991936,482761929606569984,1.0,,,0.0
482762022354837505,482752196685991936,482761929606569984,1.0,,,0.0
1437716643602440192,1437699537947308034,1437715300951154691,0.0,1.0,0.0,
1319000870604988416,1318995728207839234,1318999752957112320,0.0,0.0,0.0,
1119672012727824384,1119635797303537670,1119670682810572800,1.0,,,0.0
1033872627989970944,1028774118198521856,1033836388087750656,0.0,1.0,0.0,
1028925001020436480,1028774118198521856,1028904885381672960,0.0,1.0,1.0,
1209178585468166144,1209130031563362305,1209177217101680640,1.0,,,0.0
1542098881982636032,1542043241583091713,1542097547715567616,0.0,1.0,0.0,
589699512169467904,589698863675506688,589699001286397952,0.0,1.0,0.0,
1359363386828496897,1359362082408337408,1359363021886410753,0.0,1.0,0.0,
764282535648096256,764275917594165248,764282422439534592,0.0,1.0,0.0,
1543439547891007490,1543433189850497024,1543438599332438016,0.0,1.0,0.0,
1252684871874473984,1252683561489981440,1252684033936539649,0.0,1.0,0.0,
921454424622620672,921173879502012416,921391915337244672,1.0,,,0.0
921174392092192769,921173879502012416,921174202845052929,0.0,1.0,0.0,
227864824103714816,227862631950721026,227863566789775362,0.0,0.0,0.0,
323937594327056385,323917980570365954,323931781395017728,0.0,1.0,0.0,
1306392189480640512,1306390823853006848,1306391961369108481,1.0,,,0.0
1510582531162259458,1510582179839025155,1510582366825234432,0.0,1.0,0.0,
1246798351082967041,1246613495438811136,1246614313336557570,0.0,1.0,1.0,
1246625086624485376,1246613495438811136,1246614313336557570,1.0,,,1.0
1295371316250411009,1295370807892484104,1295371094472265728,0.0,1.0,0.0,
1424700423659823106,1424564873015537666,1424700027214123022,1.0,,,0.0
1424700188124401666,1424564873015537666,1424700027214123022,1.0,,,0.0
1373357844075065345,1373292145495400450,1373355498079129604,1.0,,,0.0
1381771585799872514,1381769028272799744,1381770175037382657,1.0,,,1.0
1424925544550780929,1424921528185933829,1424922067040968705,1.0,,,0.0
1479466765189062660,1479231272765599747,1479313140215123968,1.0,,,0.0
1475059867987714050,1474914954427830278,1475056049724010499,0.0,0.0,1.0,
1474918154262384642,1474914954427830278,1474915244501835779,0.0,0.0,0.0,
1514787313531842576,1514695813879934976,1514738948978978816,1.0,,,0.0
1502052645846069250,1502051619185340423,1502052334863626249,1.0,,,0.0
1483675219374256138,1483328335329783811,1483434682578575362,1.0,,,1.0
1495867727655112704,1495835713320927244,1495857091948552194,0.0,0.0,1.0,
1495849977255542789,1495835713320927244,1495849219063746560,0.0,1.0,0.0,
1350224700266393600,1350199055197089793,1350204130040668160,1.0,,,1.0
1429200362813247489,1429199917382311945,1429200182214864908,0.0,1.0,0.0,
1284520718391222280,1284413422969511937,1284514823032709120,1.0,,,1.0
974445484852109312,974442679005253633,974444979643875329,1.0,,,1.0
974444487442182146,974442679005253633,974442680875913221,1.0,,,1.0
1525927266429022208,1525222328082255874,1525644451292626949,0.0,0.0,0.0,
1525779674424651779,1525222328082255874,1525644451292626949,0.0,0.0,1.0,
1525750862265597953,1525222328082255874,1525644451292626949,0.0,0.0,1.0,
1525645779884441602,1525222328082255874,1525644451292626949,0.0,1.0,0.0,
1525645409208745984,1525222328082255874,1525644451292626949,1.0,,,0.0
1519029741805785089,1518633186741395459,1519010297058635779,1.0,,,0.0
1518962829738614786,1518633186741395459,1518961499825451011,1.0,,,0.0
1338098754877001729,1338046229171892226,1338047896986525696,1.0,,,0.0
1403361935526088708,1403350335326986241,1403356391708966914,1.0,,,1.0
1342409469226061824,1342265786128347137,1342404851326660609,0.0,1.0,0.0,
1530527068164964352,1530470007620227072,1530526716539637761,0.0,0.0,0.0,
1530485296118251521,1530470007620227072,1530471358957867010,1.0,,,0.0
1530472903690665984,1530470007620227072,1530471262136451072,1.0,,,1.0
1530471723518287877,1530470007620227072,1530470405261107201,1.0,,,0.0
1530471643885223936,1530470007620227072,1530470405261107201,1.0,,,0.0
1276227879307706368,1276078215824580609,1276227612113854465,1.0,,,0.0
1276127855727054850,1276078215824580609,1276125603725479940,1.0,,,0.0
1276089091285712896,1276078215824580609,1276088809109835777,1.0,,,0.0
1276080509655961600,1276078215824580609,1276080111977205760,1.0,,,0.0
1422000490267742209,1421941188454666243,1421985997580079104,0.0,0.0,0.0,
413709871281098752,413668211948019712,413708258449563648,0.0,1.0,1.0,
1515574587685326849,1515359484394315782,1515574224449986561,1.0,,,1.0
1509352114585497603,1509348096366747648,1509351224880992259,1.0,,,0.0
1512445810507661320,1512115579175550981,1512165317060952072,0.0,0.0,1.0,
1512839385779212294,1512242874926125071,1512751977477947399,1.0,,,0.0
1537258619279908865,1537216326665744385,1537223494424899585,0.0,0.0,0.0,
1493641769703161861,1493602280511262730,1493616464875724802,0.0,0.0,0.0,
1416096136700571648,1416093953431060481,1416095406447120387,1.0,,,0.0
1407835570852749312,1407804758845530121,1407829459441524736,0.0,0.0,0.0,
1407835543010951170,1407804758845530121,1407829508586196992,0.0,0.0,0.0,
1386515611707219970,1386514024448155650,1386514460723056641,1.0,,,0.0
1294464499802660864,1294425142706266114,1294464248161218560,1.0,,,1.0
1294463192199057409,1294425142706266114,1294430266975387648,0.0,0.0,0.0,
1294431047959027712,1294425142706266114,1294430266975387648,1.0,,,1.0
1123362158971109376,1123361419225915394,1123361957929680896,0.0,1.0,0.0,
1193201266375172098,1192971481426345985,1193194423275966464,0.0,0.0,0.0,
1193196933445230594,1192971481426345985,1193194423275966464,1.0,,,0.0
1303435205974335489,1303430138898657282,1303433913206005767,1.0,,,0.0
451904939032600577,451903876904796161,451904584832016384,0.0,1.0,0.0,
451904687928000512,451903876904796161,451904584832016384,0.0,1.0,0.0,
1321213464707244033,1321213037450350596,1321213097319796739,1.0,,,0.0
324980970522566657,324978958078734337,324980185822793728,0.0,1.0,0.0,
577161735913738240,577154836405346304,577158992973185025,0.0,1.0,0.0,
284138299902287873,284135913150353410,284136313416994816,0.0,0.0,0.0,
599369450408677376,599369074154426368,599369338039050240,1.0,,,0.0
668901621619924992,668896980496687104,668901465696636928,0.0,0.0,0.0,
1095485446606458880,1095474127039803392,1095480508476084225,0.0,1.0,0.0,
1406318849729961987,1406128329162383362,1406132081978232839,1.0,,,1.0
1406185682142433281,1406128329162383362,1406151677619716096,1.0,,,0.0
1371075833356374018,1371074614823055360,1371074794079154181,1.0,,,1.0
320754462408970240,320749663101792256,320750682758053888,1.0,,,0.0
269688522460524544,269686167610474496,269686838816567296,0.0,1.0,0.0,
495860631514648576,495860380724236288,495860513633746944,1.0,,,0.0
493560148246294528,493222058219028480,493560061134778369,1.0,,,0.0
230143301938974721,230142312414605312,230142928511717376,1.0,,,0.0
389804807814643712,389781968059371521,389785097832267776,1.0,,,0.0
1473130355116830727,1472378058174832644,1472636609698820096,0.0,0.0,0.0,
1472973292222959627,1472378058174832644,1472421016311721984,1.0,,,1.0
1472825801561284611,1472378058174832644,1472656228258045963,0.0,0.0,0.0,
1472724545031315458,1472378058174832644,1472656228258045963,0.0,0.0,0.0,
1472710386155544577,1472378058174832644,1472656228258045963,0.0,1.0,0.0,
1472705546394374144,1472378058174832644,1472633821711552524,0.0,0.0,1.0,
1472705189064945671,1472378058174832644,1472656228258045963,0.0,0.0,0.0,
1472688968164646912,1472378058174832644,1472656228258045963,1.0,,,1.0
1472638998304772116,1472378058174832644,1472633821711552524,0.0,1.0,0.0,
1472638429926207489,1472378058174832644,1472636609698820096,0.0,0.0,0.0,
1538668028031819781,1538663870935482372,1538666657505230848,1.0,,,0.0
1538667145579601920,1538663870935482372,1538666657505230848,1.0,,,0.0
1514512392989773827,1514504454225027076,1514506464765046785,0.0,0.0,0.0,
1505413325219315718,1504918061333180416,1505379032132595712,1.0,,,1.0
1177770000888651776,1177609420588683266,1177750440697647105,1.0,,,1.0
1528208702532034561,1528205381654048768,1528208630251720704,1.0,,,0.0
1403237202419609600,1403236616143998977,1403236683827486722,0.0,1.0,0.0,
666479920613199872,666474773304598528,666479784575172608,0.0,1.0,0.0,
1214060322648133632,1213991008964231168,1214060071237275648,0.0,0.0,1.0,
1214003478747435008,1213991008964231168,1213996221905301504,0.0,0.0,0.0,
1265866428697247744,1265844555628322816,1265865324592857089,0.0,0.0,1.0,
1225909746525294594,1225901686402822146,1225905338420826113,0.0,1.0,0.0,
1498344387683635200,1498110049826185218,1498200636533268481,0.0,0.0,0.0,
1301971622988054540,1301905239491178496,1301971293236080647,0.0,1.0,0.0,
396468326211133440,396465230584107010,396468058258014209,1.0,,,0.0
396465561422417920,396465230584107010,396465407261179904,0.0,0.0,0.0,
1294629015471497223,1294618837707640833,1294628894302142464,1.0,,,0.0
1030828276640567296,1030736644553551872,1030823361369329670,0.0,1.0,1.0,
228926804981846016,228869770907381760,228917090768277504,1.0,,,0.0
337380687218880512,337358799063097344,337378575927881728,0.0,0.0,0.0,
1306498510636810241,1306490059864989697,1306498304046370816,1.0,,,1.0
1106719909365665794,1106639038734352384,1106711326968201216,0.0,1.0,0.0,
1453829837567766528,1453796959496687626,1453800798530453509,0.0,1.0,0.0,
1512595174710407170,1512247037491785728,1512594361267388420,0.0,1.0,0.0,
1463507408081330180,1463488866212626432,1463506188541255686,0.0,1.0,0.0,
1365424570321297409,1365423264126877700,1365423649889660929,0.0,1.0,0.0,
1435341117206274051,1435334388129140751,1435339832209903623,0.0,1.0,0.0,
1346942211842138113,1346940239835664389,1346942112881922054,0.0,0.0,0.0,
1346940695840395266,1346940239835664389,1346940623199338500,1.0,,,0.0
1361261837954777088,1361126645369741314,1361261330058121220,1.0,,,0.0
1325720862243213314,1325659400032301058,1325719315149021185,0.0,0.0,1.0,
1388770987919826944,1388760770989617157,1388766603223834630,1.0,,,0.0
1243395708540968960,1243274440420413441,1243384270447464449,0.0,1.0,0.0,
1514386523075977221,1514309119263449091,1514325504152641537,1.0,,,0.0
1353077873909899264,1353075977014792201,1353077716346671110,1.0,,,0.0
1311418284391227392,1311413715938488326,1311417960255324160,1.0,,,0.0
1364046203600531460,1364006107069480961,1364046060650262528,1.0,,,0.0
1512080821322063875,1512060809937145859,1512077090786471947,0.0,1.0,0.0,
1464467779235553286,1464467487819456514,1464467642933297158,1.0,,,0.0
1340737614433927175,1340737065588285443,1340737276167528458,0.0,0.0,0.0,
1181886790606696449,1181640449062297600,1181870676216569857,1.0,,,0.0
1506323069811376133,1506076582338723840,1506152525564682241,1.0,,,0.0
1506315009541951488,1506076582338723840,1506119775465922563,1.0,,,1.0
1506313530894692355,1506076582338723840,1506115506478141441,1.0,,,1.0
1506309276662382599,1506076582338723840,1506115506478141441,1.0,,,1.0
1506299864799350790,1506076582338723840,1506299478734692352,0.0,1.0,0.0,
1506280089092337686,1506076582338723840,1506115506478141441,0.0,1.0,0.0,
1506264900708048897,1506076582338723840,1506115506478141441,0.0,0.0,0.0,
1506261648490778638,1506076582338723840,1506110585548812296,0.0,0.0,0.0,
1506249122671730691,1506076582338723840,1506110585548812296,1.0,,,0.0
1506228173972852737,1506076582338723840,1506115506478141441,1.0,,,0.0
1506204158008991745,1506076582338723840,1506119775465922563,1.0,,,1.0
1506196284553588737,1506076582338723840,1506119775465922563,1.0,,,0.0
1506123613409546242,1506076582338723840,1506119775465922563,0.0,0.0,0.0,
1506115960880652288,1506076582338723840,1506110585548812296,1.0,,,0.0
1506114638500425730,1506076582338723840,1506110585548812296,1.0,,,0.0
1488877527116521475,1488684027708063747,1488867927105359878,1.0,,,1.0
1488721966697783298,1488684027708063747,1488717351616872449,1.0,,,1.0
1488689450238545923,1488684027708063747,1488686029762699265,1.0,,,0.0
1477485337568063490,1477363214946082818,1477484880883687425,1.0,,,0.0
1544481445107736576,1544287165831475200,1544481295182487555,0.0,0.0,0.0,
272585104797347840,272576838574948352,272582004468482048,0.0,1.0,0.0,
396009334700003328,396008755978330112,396009036765614080,1.0,,,0.0
1332712381097578498,1332710627673075714,1332712112028667904,0.0,0.0,0.0,
